# rascl_task1_format=2
# poses_sha256=33ae0f2c13fe99f6de43f9b82851c33899ce7b868fd31bacb30c249ffe689d90
# urdf_sha256=9ee9403a898d597691f8a780caeea9454e8ac2044fc6fc26227bed67d79798b4
# gripper_mode=simulation
# target_z_correction_m=0.0
# cube1_start_z_correction_m=0.0
# cube2_3_start_z_correction_m=0.0
# cube3_buffer_z_correction_m=0.0
# goal_z_correction_m=0.0
time,shoulder_joint,upperarm_joint,lowerarm_joint,end_effector_joint,gripper,segment
38.05,-0.9996281257064688,0.47568829033540594,0.4647460407599024,0.0,0.0,buffer_to_above_cube1
38.1,-1.0111571989758699,0.4768626823683031,0.4617464646814388,0.0,0.0,buffer_to_above_cube1
38.15,-1.0217284835064622,0.4779395106649161,0.45899608124162194,0.0,0.0,buffer_to_above_cube1
38.2,-1.0313555602784363,0.4789201586317481,0.4564913570095896,0.0,0.0,buffer_to_above_cube1
38.25,-1.0400560267530528,0.47980641880821834,0.45422771356671215,0.0,0.0,buffer_to_above_cube1
38.3,-1.0478516185841913,0.4806005052646298,0.4521994958402961,0.0,0.0,buffer_to_above_cube1
38.35,-1.0547683313298988,0.48130506600013623,0.450399940437288,0.0,0.0,buffer_to_above_cube1
38.4,-1.060836542163941,0.4819231953407097,0.4488211439779771,0.0,0.0,buffer_to_above_cube1
38.45,-1.066091131587344,0.48245844633710755,0.44745403142970147,0.0,0.0,buffer_to_above_cube1
38.5,-1.0705716051399399,0.4829148431628385,0.44628832444055216,0.0,0.0,buffer_to_above_cube1
38.55,-1.074322215111918,0.4832968935121312,0.4453125096730764,0.0,0.0,buffer_to_above_cube1
38.6,-1.0773920822553724,0.48360960099790057,0.44451380713798133,0.0,0.0,buffer_to_above_cube1
38.65,-1.079835317495864,0.4838584775497169,0.44387813852783486,0.0,0.0,buffer_to_above_cube1
38.7,-1.0817111436439422,0.48404955581177034,0.4433900955507757,0.0,0.0,buffer_to_above_cube1
38.75,-1.0830840171066896,0.48418940154083734,0.44303290826421865,0.0,0.0,buffer_to_above_cube1
38.8,-1.0840237495993261,0.48428512600425416,0.44278841340854375,0.0,0.0,buffer_to_above_cube1
38.85,-1.08460562985667,0.4843443983778749,0.4426370227408228,0.0,0.0,buffer_to_above_cube1
38.9,-1.0849105453447503,0.48437545814404526,0.4425576913685063,0.0,0.0,buffer_to_above_cube1
38.95,-1.0850251039723429,0.4843871274895686,0.44252788608313093,0.0,0.0,buffer_to_above_cube1
39.0,-1.0850417558024992,0.4843888237036711,0.44252355369402796,0.0,0.0,buffer_to_above_cube1
39.05,-1.0850417600660722,0.4844004102494277,0.44252076016163144,0.0,0.0,descend_cube1
39.1,-1.0850417600660722,0.4844787191317197,0.44250223396210675,0.0,0.0,descend_cube1
39.15,-1.085041760066074,0.484684361450042,0.4424535557908089,0.0,0.0,descend_cube1
39.2,-1.085041760066085,0.48507130748695504,0.4423618226882806,0.0,0.0,descend_cube1
39.25,-1.0850417600654563,0.48568732836071105,0.44221511710943906,0.0,0.0,descend_cube1
39.3,-1.0850417600650348,0.48657400044170496,0.44200315164888915,0.0,0.0,descend_cube1
39.35,-1.085041760064457,0.4877673147098549,0.4417161049773859,0.0,0.0,descend_cube1
39.4,-1.0850417600636848,0.4892977739533957,0.4413449805978584,0.0,0.0,descend_cube1
39.45,-1.0850417600660722,0.4911911382869425,0.4408808164686002,0.0,0.0,descend_cube1
39.5,-1.0850417600660722,0.4934672573480552,0.44031625326648705,0.0,0.0,descend_cube1
39.55,-1.0850417600660722,0.49614212422833903,0.43964328703195976,0.0,0.0,descend_cube1
39.6,-1.0850417600660722,0.499227057389958,0.43885445702601844,0.0,0.0,descend_cube1
39.65,-1.0850417600660718,0.5027291484423086,0.43794254704999025,0.0,0.0,descend_cube1
39.7,-1.0850417600660718,0.5066514646076166,0.43690059808334825,0.0,0.0,descend_cube1
39.75,-1.0850417600660718,0.5109932389942702,0.4357219544833302,0.0,0.0,descend_cube1
39.8,-1.0850417600660718,0.5157500504446038,0.4344003407387542,0.0,0.0,descend_cube1
39.85,-1.0850417600660718,0.520913995106584,0.4329299648995417,0.0,0.0,descend_cube1
39.9,-1.0850417600660718,0.5264738521419767,0.43130564411873706,0.0,0.0,descend_cube1
39.95,-1.0850417600660718,0.5324152461273668,0.4295229472344655,0.0,0.0,descend_cube1
40.0,-1.0850417600660713,0.5387208087334838,0.42757834897418556,0.0,0.0,descend_cube1
40.05,-1.085041760066071,0.5453703421910885,0.4254693901715605,0.0,0.0,descend_cube1
40.1,-1.085041760066071,0.5523409868804974,0.42319483833571514,0.0,0.0,descend_cube1
40.15,-1.0850417600660704,0.5596073951319345,0.4207548429916663,0.0,0.0,descend_cube1
40.2,-1.08504176006607,0.5671419130129274,0.4181510804070516,0.0,0.0,descend_cube1
40.25,-1.0850417600660696,0.5749147715259864,0.415386882621287,0.0,0.0,descend_cube1
40.3,-1.0850417600660691,0.5828942882644093,0.41246734608603974,0.0,0.0,descend_cube1
40.35,-1.0850417600660691,0.5910470801951613,0.4093994156973655,0.0,0.0,descend_cube1
40.4,-1.0850417600660687,0.5993382878729112,0.4061919405369503,0.0,0.0,descend_cube1
40.45,-1.0850417600660682,0.6077318110535006,0.4028556982298488,0.0,0.0,descend_cube1
40.5,-1.0850417600660682,0.6161905553802307,0.3994033854566772,0.0,0.0,descend_cube1
40.55,-1.0850417600660682,0.6246766895706921,0.3958495728178484,0.0,0.0,descend_cube1
40.6,-1.0850417600660682,0.633151912339724,0.3922106229256861,0.0,0.0,descend_cube1
40.65,-1.0850417600660682,0.6415777281559198,0.3885045712876436,0.0,0.0,descend_cube1
40.7,-1.0850417600660682,0.6499157308418235,0.3847509702322176,0.0,0.0,descend_cube1
40.75,-1.0850417600660691,0.6581278939852808,0.3809706968113038,0.0,0.0,descend_cube1
40.8,-1.0850417600660691,0.6661768671229962,0.37718572628234925,0.0,0.0,descend_cube1
40.85,-1.0850417600660696,0.6740262766771679,0.3734188734248578,0.0,0.0,descend_cube1
40.9,-1.08504176006607,0.6816410306619822,0.36969350457266614,0.0,0.0,descend_cube1
40.95,-1.08504176006607,0.6889876262188022,0.36603322383947123,0.0,0.0,descend_cube1
41.0,-1.085041760066071,0.6960344590788416,0.362461537572504,0.0,0.0,descend_cube1
41.05,-1.085041760066071,0.7027521340836076,0.35900150157865207,0.0,0.0,descend_cube1
41.1,-1.085041760066071,0.709113775912857,0.3556753561168895,0.0,0.0,descend_cube1
41.15,-1.0850417600660713,0.7150953391764681,0.35250415402658364,0.0,0.0,descend_cube1
41.2,-1.0850417600660718,0.7206759170227031,0.3495073876463759,0.0,0.0,descend_cube1
41.25,-1.0850417600660718,0.7258380474056585,0.34670262035418764,0.0,0.0,descend_cube1
41.3,-1.0850417600660718,0.7305680161463446,0.34410512860505404,0.0,0.0,descend_cube1
41.35,-1.0850417600660718,0.734856155923354,0.3417275602387351,0.0,0.0,descend_cube1
41.4,-1.0850417600660718,0.7386971403500078,0.33957961455232155,0.0,0.0,descend_cube1
41.45,-1.0850417600660722,0.742090272344555,0.337667749164563,0.0,0.0,descend_cube1
41.5,-1.0850417600660718,0.7450397660873804,0.3359949180208366,0.0,0.0,descend_cube1
41.55,-1.0850417600660722,0.7475550219918294,0.33456034398602164,0.0,0.0,descend_cube1
41.6,-1.0850417600651712,0.7496506197433939,0.3333596647949162,0.0,0.0,descend_cube1
41.65,-1.0850417600654998,0.7513478192795082,0.33238325973962546,0.0,0.0,descend_cube1
41.7,-1.0850417600657187,0.7526726715116938,0.33161875880786074,0.0,0.0,descend_cube1
41.75,-1.0850417600658675,0.7536579499871143,0.3310488961706022,0.0,0.0,descend_cube1
41.8,-1.0850417600659656,0.7543428727911619,0.3306520936661208,0.0,0.0,descend_cube1
41.85,-1.0850417600660913,0.7547733132964507,0.3304025534401207,0.0,0.0,descend_cube1
41.9,-1.0850417600660753,0.7550021547775052,0.33026966617955145,0.0,0.0,descend_cube1
41.95,-1.0850417600660722,0.7550893056362034,0.33021904544639824,0.0,0.0,descend_cube1
42.0,-1.0850417587162897,0.7551020003234523,0.33021173827417716,0.0,0.0,descend_cube1
42.05,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-2.37741512345679e-06,1.0,close_cube1
42.1,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-1.8780987654320988e-05,1.0,close_cube1
42.15,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-6.258687500000004e-05,1.0,close_cube1
42.2,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.00014647308641975307,1.0,close_cube1
42.25,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.0002824315200617283,1.0,close_cube1
42.3,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.0004817800000000003,1.0,close_cube1
42.35,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.0007551743132716052,1.0,close_cube1
42.4,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.0011126202469135802,1.0,close_cube1
42.45,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.0015634856249999998,1.0,close_cube1
42.5,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.002116512345679012,1.0,close_cube1
42.55,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.002779828418209877,1.0,close_cube1
42.6,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.003560960000000002,1.0,close_cube1
42.65,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.004466843433641975,1.0,close_cube1
42.7,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.005503837283950619,1.0,close_cube1
42.75,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.006677734375,1.0,close_cube1
42.8,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.007993773827160494,1.0,close_cube1
42.85,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.009456653094135807,1.0,close_cube1
42.9,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.01107054,1.0,close_cube1
42.95,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.01283908477623457,1.0,close_cube1
43.0,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.014765432098765428,1.0,close_cube1
43.05,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.016852233125,1.0,close_cube1
43.1,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.0191016575308642,1.0,close_cube1
43.15,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.021515405547839508,1.0,close_cube1
43.2,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.024094720000000017,1.0,close_cube1
43.25,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.026840398341049385,1.0,close_cube1
43.3,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.029752804691358027,1.0,close_cube1
43.35,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.032831881875,1.0,close_cube1
43.4,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.036077163456790136,1.0,close_cube1
43.45,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.039487785779320994,1.0,close_cube1
43.5,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.0430625,1.0,close_cube1
43.55,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.04679968412808644,1.0,close_cube1
43.6,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.05069735506172839,1.0,close_cube1
43.65,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.054753180625,1.0,close_cube1
43.7,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.05896449160493831,1.0,close_cube1
43.75,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.06332829378858025,1.0,close_cube1
43.8,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.06784128,1.0,close_cube1
43.85,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.07249984213734566,1.0,close_cube1
43.9,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.07730008320987657,1.0,close_cube1
43.95,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.08223782937499997,1.0,close_cube1
44.0,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.08730864197530863,1.0,close_cube1
44.05,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.09250782957561733,1.0,close_cube1
44.1,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.09783046000000001,1.0,close_cube1
44.15,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.10327137236882716,1.0,close_cube1
44.2,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.10882518913580248,1.0,close_cube1
44.25,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.114486328125,1.0,close_cube1
44.3,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.12024901456790123,1.0,close_cube1
44.35,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.12610729314043212,1.0,close_cube1
44.4,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.1320550400000001,1.0,close_cube1
44.45,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.13808597482253088,1.0,close_cube1
44.5,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.14419367283950615,1.0,close_cube1
44.55,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.150371576875,1.0,close_cube1
44.6,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.15661300938271602,1.0,close_cube1
44.65,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.16291118448302472,1.0,close_cube1
44.7,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.16925922000000007,1.0,close_cube1
44.75,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.17565014949845678,1.0,close_cube1
44.8,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.18207693432098768,1.0,close_cube1
44.85,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.18853247562499997,1.0,close_cube1
44.9,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.1950096264197531,1.0,close_cube1
44.95,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.2015012036033951,1.0,close_cube1
45.0,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.208,1.0,close_cube1
45.05,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.21449879639660502,1.0,close_cube1
45.1,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.220990373580247,1.0,close_cube1
45.15,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.227467524375,1.0,close_cube1
45.2,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.2339230656790124,1.0,close_cube1
45.25,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.2403498505015432,1.0,close_cube1
45.3,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.2467407799999999,1.0,close_cube1
45.35,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.25308881551697526,1.0,close_cube1
45.4,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.25938699061728415,1.0,close_cube1
45.45,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.26562842312500007,1.0,close_cube1
45.5,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.27180632716049385,1.0,close_cube1
45.55,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.27791402517746905,1.0,close_cube1
45.6,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.28394496,1.0,close_cube1
45.65,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.28989270685956786,1.0,close_cube1
45.7,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.29575098543209866,1.0,close_cube1
45.75,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.301513671875,1.0,close_cube1
45.8,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3071748108641976,1.0,close_cube1
45.85,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.31272862763117293,1.0,close_cube1
45.9,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3181695399999997,1.0,close_cube1
45.95,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.32349217042438255,1.0,close_cube1
46.0,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3286913580246914,1.0,close_cube1
46.05,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3337621706249998,1.0,close_cube1
46.1,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3386999167901236,1.0,close_cube1
46.15,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3435001578626543,1.0,close_cube1
46.2,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.34815871999999987,1.0,close_cube1
46.25,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3526717062114197,1.0,close_cube1
46.3,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.35703550839506176,1.0,close_cube1
46.35,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3612468193749999,1.0,close_cube1
46.4,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3653026449382718,1.0,close_cube1
46.45,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3692003158719135,1.0,close_cube1
46.5,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3729375,1.0,close_cube1
46.55,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3765122142206792,1.0,close_cube1
46.6,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3799228365432097,1.0,close_cube1
46.65,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3831681181249999,1.0,close_cube1
46.7,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.38624719530864193,1.0,close_cube1
46.75,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3891596016589506,1.0,close_cube1
46.8,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.39190528000000036,1.0,close_cube1
46.85,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3944845944521602,1.0,close_cube1
46.9,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.39689834246913586,1.0,close_cube1
46.95,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.3991477668750004,1.0,close_cube1
47.0,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.40123456790123424,1.0,close_cube1
47.05,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.40316091522376535,1.0,close_cube1
47.1,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.4049294599999998,1.0,close_cube1
47.15,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.40654334690586447,1.0,close_cube1
47.2,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.4080062261728392,1.0,close_cube1
47.25,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.40932226562499996,1.0,close_cube1
47.3,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.4104961627160496,1.0,close_cube1
47.35,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41153315656635847,1.0,close_cube1
47.4,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41243904000000065,1.0,close_cube1
47.45,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41322017158179064,1.0,close_cube1
47.5,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41388348765432087,1.0,close_cube1
47.55,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.4144365143749997,1.0,close_cube1
47.6,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41488737975308615,1.0,close_cube1
47.65,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41524482568672816,1.0,close_cube1
47.7,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41551821999999966,1.0,close_cube1
47.75,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.4157175684799378,1.0,close_cube1
47.8,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41585352691358035,1.0,close_cube1
47.85,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41593741312500043,1.0,close_cube1
47.9,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.41598121901234575,1.0,close_cube1
47.95,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.4159976225848767,1.0,close_cube1
48.0,-1.0850417587162897,0.7551020003234523,0.33021173827417716,-0.416,1.0,close_cube1
48.05,-1.0850417600660704,0.7550893067220446,0.3302190404002121,-0.416,1.0,lift_cube1
48.1,-1.0850417600660585,0.7550021621784984,0.3302696314915172,-0.416,1.0,lift_cube1
48.15,-1.085041760066026,0.754773338832881,0.3304024315149059,-0.416,1.0,lift_cube1
48.2,-1.0850417600659656,0.7543428727911623,0.3306520936661208,-0.416,1.0,lift_cube1
48.25,-1.0850417600660722,0.7536579698346251,0.33104887183195464,-0.416,1.0,lift_cube1
48.3,-1.0850417600660722,0.7526727272761753,0.3316186904311933,-0.416,1.0,lift_cube1
48.35,-1.0850417600660722,0.7513479511503727,0.3323830980811069,-0.416,1.0,lift_cube1
48.4,-1.0850417600660718,0.7496508943008364,0.3333593283344438,-0.416,1.0,lift_cube1
48.45,-1.0850417600660718,0.7475550219972291,0.33456034397974177,-0.416,1.0,lift_cube1
48.5,-1.0850417600660718,0.7450397660975607,0.33599491800916015,-0.416,1.0,lift_cube1
48.55,-1.0850417600660722,0.7420902723623164,0.33766774914458475,-0.416,1.0,lift_cube1
48.6,-1.0850417600660722,0.7386971403790277,0.3395796145205403,-0.416,1.0,lift_cube1
48.65,-1.0850417600660718,0.7348561559681608,0.3417275601913867,-0.416,1.0,lift_cube1
48.7,-1.0850417600660722,0.7305680162121861,0.3441051285386614,-0.416,1.0,lift_cube1
48.75,-1.0850417600660722,0.7258380474982666,0.34670262026629795,-0.416,1.0,lift_cube1
48.8,-1.0850417600660722,0.7206759171479606,0.34950738753639854,-0.416,1.0,lift_cube1
48.85,-1.0850417600660722,0.7150953393400181,0.3525041538965845,-0.416,1.0,lift_cube1
48.9,-1.0850417600660727,0.709113776119684,0.3556753559721759,-0.416,1.0,lift_cube1
48.95,-1.0850417600660727,0.7027521343376453,0.35900150142796194,-0.416,1.0,lift_cube1
49.0,-1.0850417600660731,0.6960344593826422,0.3624615374276736,-0.416,1.0,lift_cube1
49.05,-1.0850417600660736,0.6889876265732964,0.36603322371452407,-0.416,1.0,lift_cube1
49.1,-1.0850417600660744,0.6816410310663477,0.36969350448237126,-0.416,1.0,lift_cube1
49.15,-1.0850417600660744,0.6740262771288084,0.3734188733829189,-0.416,1.0,lift_cube1
49.2,-1.0850417600660753,0.666176867617617,0.3771857262994942,-0.416,1.0,lift_cube1
49.25,-1.0850417600660762,0.6581278945170403,0.3809706968935753,-0.416,1.0,lift_cube1
49.3,-1.085041760066077,0.6499157314035484,0.3847509703797769,-0.416,1.0,lift_cube1
49.35,-1.085041760066078,0.6415777287393589,0.38850457149432005,-0.416,1.0,lift_cube1
49.4,-1.0850417600660784,0.6331519129358347,0.39221062317939204,-0.416,1.0,lift_cube1
49.45,-1.0850417600660789,0.6246766901699559,0.39584957310183233,-0.416,1.0,lift_cube1
49.5,-1.0850417600660789,0.6161905559729863,0.3994033857514294,-0.416,1.0,lift_cube1
49.55,-1.0850417600660789,0.6077318116302992,0.40285569851537417,-0.416,1.0,lift_cube1
49.6,-1.0850417600660789,0.5993382884248808,0.4061919407950505,-0.416,1.0,lift_cube1
49.65,-1.085041760066078,0.5910470807143593,0.4093994159135943,-0.416,1.0,lift_cube1
49.7,-1.085041760066077,0.5828942887441491,0.4124673462510393,-0.416,1.0,lift_cube1
49.75,-1.0850417600660762,0.5749147719611036,0.41538688273136337,-0.416,1.0,lift_cube1
49.8,-1.0850417600660758,0.5671419133999698,0.418151080463951,-0.416,1.0,lift_cube1
49.85,-1.085041760066075,0.559607395469246,0.4207548430016783,-0.416,1.0,lift_cube1
49.9,-1.0850417600660744,0.5523409871681908,0.42319483830830196,-0.416,1.0,lift_cube1
49.95,-1.0850417600660736,0.5453703424309126,0.42546939011777507,-0.416,1.0,lift_cube1
50.0,-1.0850417600660736,0.5387208089285873,0.42757834890514523,-0.416,1.0,lift_cube1
50.05,-1.0850417600660727,0.5324152462819942,0.42952294716009254,-0.416,1.0,lift_cube1
50.1,-1.0850417600660727,0.5264738522611174,0.4313056440469021,-0.416,1.0,lift_cube1
50.15,-1.0850417600660727,0.5209139951956092,0.43292996483566615,-0.416,1.0,lift_cube1
50.2,-1.0850417600660722,0.5157500505089225,0.434400340685825,-0.416,1.0,lift_cube1
50.25,-1.0850417600660722,0.5109932390390388,0.43572195444223594,-0.416,1.0,lift_cube1
50.3,-1.0850417600660722,0.5066514646375015,0.43690059805340953,-0.416,1.0,lift_cube1
50.35,-1.0850417600660722,0.5027291484613352,0.43794254702955104,-0.416,1.0,lift_cube1
50.4,-1.0850417600660722,0.49922705740142925,0.43885445701299375,-0.416,1.0,lift_cube1
50.45,-1.0850417600660718,0.4961421242348294,0.43964328702426325,-0.416,1.0,lift_cube1
50.5,-1.0850417600660722,0.49346725735146046,0.4403162532623117,-0.416,1.0,lift_cube1
50.55,-1.0850417600660722,0.49119113828857364,0.4408808164665494,-0.416,1.0,lift_cube1
50.6,-1.0850417600660718,0.48929800580320393,0.4413447047824821,-0.416,1.0,lift_cube1
50.65,-1.0850417600660722,0.48776742583241584,0.4417159727809259,-0.416,1.0,lift_cube1
50.7,-1.0850417600660722,0.48657404735575316,0.44200309583889386,-0.416,1.0,lift_cube1
50.75,-1.0850417600660722,0.48568734503880817,0.44221509727044683,-0.416,1.0,lift_cube1
50.8,-1.0850417600660722,0.48507135031738935,0.44236170373766903,-0.416,1.0,lift_cube1
50.85,-1.0850417600659314,0.48468437268854636,0.4424535232193074,-0.416,1.0,lift_cube1
50.9,-1.0850417600660291,0.48447872080777854,0.44250222918389337,-0.416,1.0,lift_cube1
50.95,-1.085041760066067,0.4844004102861055,0.4425207600569214,-0.416,1.0,lift_cube1
51.0,-1.0850417558024992,0.4843888237036711,0.44252355369402796,-0.416,1.0,lift_cube1
51.05,-1.0850221554943453,0.48438615261904006,0.4425316038995617,-0.416,1.0,transfer_cube1_to_goal
51.1,-1.0848873123941116,0.4843677765134297,0.4425869864304464,-0.416,1.0,transfer_cube1_to_goal
51.15,-1.0845284066478873,0.4843188656690085,0.4427343955936928,-0.416,1.0,transfer_cube1_to_goal
51.2,-1.0838434950047067,0.4842255274954789,0.4430157013495384,-0.416,1.0,transfer_cube1_to_goal
51.25,-1.082737367553989,0.48407478700658685,0.44347000815200505,-0.416,1.0,transfer_cube1_to_goal
51.3,-1.0811214044629773,0.4838545672966315,0.4441337137894571,-0.416,1.0,transfer_cube1_to_goal
51.35,-1.0789134327141758,0.4835536700169751,0.445040568225159,-0.416,1.0,transfer_cube1_to_goal
51.4,-1.0760375828427897,0.4831617558525524,0.44622173243783275,-0.416,1.0,transfer_cube1_to_goal
51.45,-1.0724241456741632,0.4826693249983807,0.4477058372622164,-0.416,1.0,transfer_cube1_to_goal
51.5,-1.0680094290612179,0.4820676976360694,0.4495190422296211,-0.416,1.0,transfer_cube1_to_goal
51.55,-1.0627356146218923,0.4813489944103296,0.45168509440848936,-0.416,1.0,transfer_cube1_to_goal
51.6,-1.0565506144765795,0.480506116905484,0.4542253872449525,-0.416,1.0,transfer_cube1_to_goal
51.65,-1.0494079279855668,0.4795327281219766,0.45715901940338866,-0.416,1.0,transfer_cube1_to_goal
51.7,-1.0412664984864732,0.4784232329528823,0.46050285360698057,-0.416,1.0,transfer_cube1_to_goal
51.75,-1.032090570031689,0.47717275866041664,0.464271575478273,-0.416,1.0,transfer_cube1_to_goal
